1	128	2.7731448403144885
1	1	4.737547314887028
1	129	0.00460093344473278
1	3	1.399134318683538
1	135	2.5445134951974637
1	264	0.2794978595214102
1	10	3.829159905155891
1	139	0.4876484430795207
1	268	4.126253385432662
1	143	1.1478933127873296
1	16	0.9311310358256729
1	18	0.40535742436139194
1	148	-1.6257950724904116
1	21	0.48139736724269355
1	152	0.23968137477887386
1	154	2.520153081840053
1	27	1.1113917275956582
1	29	1.4310292327934742
1	158	0.6121312376647922
1	32	0.6550539181060657
1	161	1.7229447770314508
1	35	-0.2219648241901141
1	165	3.951031489745069
1	54	1.5035832628305172
1	55	2.728683583361882
1	183	3.1339311104486347
1	185	-0.62664720809267
1	57	-0.22161156878563937
1	58	1.4891972953411952
1	186	1.7698967322131114
1	189	1.7743152626587142
1	61	2.158183632946786
1	63	0.7942697808491301
1	193	0.30522917740136735
1	65	1.8836290815367802
1	201	1.8995647458706304
1	76	0.40347681287949416
1	78	0.23976365414452658
1	80	1.7229611881964777
1	82	3.388327170385616
1	83	4.024010624551653
1	211	0.8904335288386549
1	212	2.4149204377333704
1	93	1.1194761276564695
1	97	0.6385094134927178
1	231	2.190520600727603
1	232	1.8821142137901476
1	108	1.0652829886524124
1	110	-0.32768609403896787
1	239	2.576773933820742
1	243	-0.610037892034412
1	116	1.9401590143656662
1	118	0.05987679862354184
2	273	1.322982675258077
2	305	1.904437992249751
2	274	1.784220000873721
2	307	0.9433689435127508
2	275	3.396881452611325
2	100	4.421263572724563
2	276	2.281482419411268
2	309	-0.2807815568944981
2	278	0.8424116782158805
2	313	2.4062725144228976
2	301	3.9906766702444436
3	352	0.5565874216904665
3	322	1.3181617566606614
3	323	1.465182815358572
3	307	2.493869688329025
3	340	2.047538060420066
3	326	2.3276581383098858
3	343	2.4405762893890204
3	264	1.472120777521644
3	332	2.6366954988430757
3	319	0.7412204470513735
4	356	-0.14384657518611443
4	358	2.361814676805908
4	264	0.9013672002602204
4	361	0.8611156646793995
5	448	1.6467774508052835
5	385	1.4560198178461583
5	2	2.454022679539734
5	387	-0.6784811230869414
5	390	0.22313379782005596
5	391	2.0512656709309156
5	400	0.5536250543178404
5	402	0.4767455943675324
5	21	1.6796938948352387
5	89	2.97048964886962
5	219	2.7835580324787115
5	94	2.9958088622159167
5	226	1.1335983583455698
5	418	1.8960212322579375
5	419	2.6792607070474794
5	228	3.99276903813315
5	102	1.5128217059037177
5	40	1.7320304723713043
5	425	-0.3604231931427569
5	426	0.6106106190575324
5	42	5.4304188135159E-4
5	363	0.67880552476883
5	428	1.959952360067182
5	173	0.6531616279378396
5	365	0.20622517423030676
5	430	1.2436680954855053
5	433	1.5279994100112462
5	50	5.430211217638783
5	435	0.9621088362954605
5	243	-0.17402258529712644
5	439	0.07800312959746607
5	377	-0.094837294775915
5	441	1.1627626635719328
5	381	0.278262578854132
6	257	0.16792379570513571
6	1	3.6448798524470964
6	131	2.689649162481604
6	197	3.184565503210554
6	202	2.3593328083515326
6	523	4.480655440450406
6	524	0.8200433304020004
6	14	3.9963768976601117
6	526	2.5522376586270177
6	462	1.675168232716194
6	529	2.7695258510964402
6	81	1.4150863096107549
6	530	1.7500704028872782
6	532	0.6801715400130587
6	340	1.2848034247538238
6	276	3.348853086810655
6	472	-0.1067744320777134
6	89	3.6278900122956657
6	473	2.495730964383139
6	154	1.0012502518443638
6	156	2.4702608120476652
6	285	2.484404857338531
6	223	2.6899227009236797
6	32	3.5079468825458435
6	293	2.281946306474963
6	486	2.2239516074181442
6	488	3.4733481223533538
6	169	2.407165839138431
6	425	0.8504015484711441
6	490	1.5154759230087018
6	427	1.0076433995080285
6	301	0.05240408246174069
6	303	1.8223280139931277
6	242	0.9781362601955295
6	435	3.51905903709815
6	503	0.6637385699369575
6	185	2.943739044106267
6	59	1.0167920812952809
6	124	3.088876009311732
6	317	1.8386982683626387
6	191	4.74977173052674
7	641	2.469779487139065
7	642	2.9669389805261224
7	514	1.9887214209205768
7	515	4.3177058194472275
7	260	2.408238658306793
7	520	3.6409487167734564
7	9	3.3105430595907226
7	526	4.829870353470878
7	399	0.5998661218490183
7	656	2.890850712747608
7	273	1.0727076174118386
7	401	1.1213219610358722
7	529	3.478969032742982
7	661	4.882610589265811
7	151	1.9645499158255966
7	152	3.0121602544135806
7	154	4.179081559945426
7	27	1.2905723334865717
7	667	0.43209279183273547
