1	128	4.5256266593933105
1	1	4.554486274719238
1	129	4.516012191772461
1	3	3.148247480392456
1	135	5.003814220428467
1	264	3.0505599975585938
1	10	4.693282127380371
1	139	3.018460988998413
1	268	4.656153202056885
1	143	4.079345226287842
1	16	4.0796895027160645
1	18	3.8781895637512207
1	148	3.247253656387329
1	21	2.959591865539551
1	152	4.611025810241699
1	154	4.85529899597168
1	27	3.498155355453491
1	29	2.6260459423065186
1	158	2.403743267059326
1	32	4.346583366394043
1	161	3.595435380935669
1	35	1.7286365032196045
1	165	4.9890241622924805
1	54	3.454770565032959
1	55	4.689599514007568
1	183	5.154527187347412
1	185	5.019476413726807
1	57	4.647669315338135
1	58	4.320301055908203
1	186	4.4673333168029785
1	189	5.245102405548096
1	61	4.9122633934021
1	63	2.795315742492676
1	193	4.517582893371582
1	65	4.065662860870361
1	201	4.478074550628662
1	76	4.017673969268799
1	78	2.292531728744507
1	80	3.2653300762176514
1	82	4.201627731323242
1	83	4.805562973022461
1	211	4.942419052124023
1	212	4.0888671875
1	93	4.330771446228027
1	97	4.112782001495361
1	231	3.0724008083343506
1	232	3.5540854930877686
1	108	3.938697576522827
1	110	2.2781546115875244
1	239	4.162948131561279
1	243	2.117194414138794
1	116	4.512381553649902
1	118	3.131955146789551
2	273	4.208576679229736
2	305	4.2406840324401855
2	274	4.378221035003662
2	307	4.147718906402588
2	275	5.018676280975342
2	100	5.07981538772583
2	276	4.425638198852539
2	309	3.333965539932251
2	278	3.4372665882110596
2	313	5.058113098144531
2	301	4.135286808013916
3	352	2.757824659347534
3	322	3.307219982147217
3	323	3.265568971633911
3	307	4.088421821594238
3	340	3.7964727878570557
3	326	3.3569893836975098
3	343	3.854649782180786
3	264	3.006361961364746
3	332	3.403506278991699
3	319	3.2842676639556885
4	356	4.9136810302734375
4	358	4.584420204162598
4	264	4.465717315673828
4	361	6.097815036773682
5	448	3.627223014831543
5	385	3.6287853717803955
5	2	3.3027284145355225
5	387	3.6280100345611572
5	390	3.3012301921844482
5	391	2.761160373687744
5	400	3.231794595718384
5	402	2.7419703006744385
5	21	2.7534120082855225
5	89	4.756894588470459
5	219	3.2854416370391846
5	94	2.605588912963867
5	226	3.3061106204986572
5	418	3.2120282649993896
5	419	3.1925787925720215
5	228	4.34665584564209
5	102	3.0556020736694336
5	40	2.9999358654022217
5	425	4.222220420837402
5	426	2.593738317489624
5	42	3.918976068496704
5	363	3.1177048683166504
5	428	3.7601518630981445
5	173	4.932794094085693
5	365	2.800295352935791
5	430	4.474613666534424
5	433	4.413196563720703
5	50	4.8273491859436035
5	435	3.7662618160247803
5	243	2.162593126296997
5	439	1.4747207164764404
5	377	2.0919854640960693
5	441	2.5479726791381836
5	381	3.6261796951293945
6	257	3.437407970428467
6	1	3.7529304027557373
6	131	3.96358060836792
6	197	4.542605400085449
6	202	3.842566967010498
6	523	4.292078971862793
6	524	4.236554145812988
6	14	4.292905330657959
6	526	4.115742206573486
6	462	4.108694553375244
6	529	4.278419017791748
6	81	3.8963875770568848
6	530	4.048277378082275
6	532	3.6230838298797607
6	340	3.9954755306243896
6	276	3.9173691272735596
6	472	2.623015880584717
6	89	4.364912033081055
6	473	3.3853554725646973
6	154	4.094149589538574
6	156	4.09405517578125
6	285	4.66365385055542
6	223	4.328012466430664
6	32	4.023756504058838
6	293	4.038275718688965
6	486	3.6214330196380615
6	488	4.669722557067871
6	169	4.562998294830322
6	425	3.9502768516540527
6	490	4.06570291519165
6	427	4.720882415771484
6	301	3.167311668395996
6	303	3.9787909984588623
6	242	4.32399845123291
6	435	3.980438709259033
6	503	3.720460891723633
6	185	4.730997085571289
6	59	4.199956893920898
